22,2016121923012,114.013496,22.668200,0,0
22,2016121923027,114.013496,22.668200,0,0
22,2016121923058,114.013496,22.668200,0,0
22,2016121923113,114.013496,22.668200,0,0
22,2016121923128,114.013603,22.668200,0,0
22,2016121923642,114.038307,22.670500,0,0
22,2016121923143,114.013496,22.668200,0,0
22,2016121923213,114.013496,22.668200,0,0
23,2016121923016,113.882797,22.602301,0,0
23,2016121923036,113.882797,22.602301,0,0
23,2016121923056,113.882797,22.602301,0,0
23,2016121923116,113.882797,22.602301,0,0
23,2016121923136,113.882797,22.602301,0,0
23,2016121923156,113.882797,22.602301,0,0
24,2016121923027,113.811798,22.627899,0,0
24,2016121923027,113.811798,22.627899,0,0
24,2016121923117,113.811798,22.627899,0,0
24,2016121923117,113.811798,22.627899,0,0
24,2016121923207,113.811798,22.627899,0,0
24,2016121923207,113.811798,22.627899,0,0
25,2016121923000,113.872002,22.599001,0,0
25,2016121923015,113.872002,22.599001,0,0
25,2016121923100,113.872002,22.599001,0,0
26,2016121922953,113.896896,22.674000,28,256
26,2016121923008,113.894897,22.674700,27,256
26,2016121923108,113.890198,22.672899,22,0
27,2016121923007,114.030701,22.664499,0,0
27,2016121923023,114.030701,22.664499,5,256
27,2016121923038,114.030098,22.665199,22,256
27,2016121923053,114.029602,22.665701,18,256
27,2016121923108,114.028893,22.666599,35,256
27,2016121923123,114.028198,22.667400,20,256
27,2016121923815,114.034698,22.659901,0,0
27,2016121923153,114.026497,22.669399,40,256
27,2016121923208,114.025703,22.670401,38,256
28,2016121923005,113.907402,22.582899,0,0
29,2016121923005,114.072998,22.629900,66,256
29,2016121923020,114.070396,22.630301,62,256
29,2016121923035,114.067902,22.630501,61,256
29,2016121923050,114.065903,22.630501,24,256
29,2016121923105,114.065399,22.631701,42,256
29,2016121923120,114.064903,22.633400,50,256
29,2016121923136,114.064102,22.635500,53,256
29,2016121923644,114.124397,22.624399,0,0
29,2016121923151,114.063202,22.637600,57,256
29,2016121923206,114.062698,22.638800,16,256
30,2016121923007,114.050980,22.537567,13,142
30,2016121923022,114.050949,22.537767,24,10
30,2016121923037,114.051987,22.538300,17,81
30,2016121923052,114.052299,22.538700,2,4
30,2016121923107,114.052567,22.539352,21,72
30,2016121923122,114.053146,22.539400,0,94
30,2016121923137,114.053230,22.539415,14,90
30,2016121923152,114.054314,22.539534,31,84
30,2016121923207,114.055519,22.539553,28,80
31,2016121923002,113.814499,22.609501,0,0
31,2016121923002,113.814499,22.609501,0,0
31,2016121923052,113.814499,22.609501,0,0
31,2016121923052,113.814499,22.609501,0,0
31,2016121923142,113.814499,22.609501,0,0
31,2016121923142,113.814499,22.609501,0,0
32,2016121923019,113.876801,22.587400,0,0
32,2016121923019,113.876801,22.587400,0,0
32,2016121923110,113.876801,22.587400,0,0
32,2016121923110,113.876801,22.587400,0,0
32,2016121923200,113.876801,22.587400,0,0
32,2016121923200,113.876801,22.587400,0,0
33,2016121923013,113.860199,22.570900,0,0
33,2016121923033,113.860199,22.570900,0,0
33,2016121923053,113.860298,22.570801,0,0
33,2016121923113,113.860298,22.570801,0,0
33,2016121923133,113.860298,22.570801,0,0
